id,url,title,solve_prob,difficulty
tenka1_2018_c,https://atcoder.jp/contests/tenka1-2018-beginner/tasks/tenka1_2018_c,C. Align,67,1095
tenka1_2018_d,https://atcoder.jp/contests/tenka1-2018-beginner/tasks/tenka1_2018_d,D. Crossing,39,1351
tenka1_2018_e,https://atcoder.jp/contests/tenka1-2018/tasks/tenka1_2018_e,E. Equilateral,1,2459
tenka1_2018_f,https://atcoder.jp/contests/tenka1-2018/tasks/tenka1_2018_f,F. Circular,1,3493
agc028_a,https://atcoder.jp/contests/agc028/tasks/agc028_a,A. Two Abbreviations,94,645
agc028_b,https://atcoder.jp/contests/agc028/tasks/agc028_b,B. Removing Blocks,2,2172
agc028_c,https://atcoder.jp/contests/agc028/tasks/agc028_c,C. Min Cost Cycle,1,2463
agc028_d,https://atcoder.jp/contests/agc028/tasks/agc028_d,D. Chords,1,3491
agc028_e,https://atcoder.jp/contests/agc028/tasks/agc028_e,E. High Elements,1,4123
agc028_f,https://atcoder.jp/contests/agc028/tasks/agc028_f,F. Reachable Cells,1,3462
agc028_f2,https://atcoder.jp/contests/agc028/tasks/agc028_f2,F2. Reachable Cells,1,3778
abc112_a,https://atcoder.jp/contests/abc112/tasks/abc112_a,A. Programming Education,99,26
abc112_b,https://atcoder.jp/contests/abc112/tasks/abc112_b,B. Time Limit Exceeded,99,95
abc112_c,https://atcoder.jp/contests/abc112/tasks/abc112_c,C. Pyramid,62,1147
abc112_d,https://atcoder.jp/contests/abc112/tasks/abc112_d,D. Partition,74,1025
abc111_a,https://atcoder.jp/contests/abc111/tasks/abc111_a,A. AtCoder Beginner Contest 999,99,31
abc111_b,https://atcoder.jp/contests/abc111/tasks/abc111_b,B. AtCoder Beginner Contest 111,99,58
arc103_a,https://atcoder.jp/contests/abc111/tasks/arc103_a,C. /\/\/\/,87,826
arc103_b,https://atcoder.jp/contests/abc111/tasks/arc103_b,D. Robot Arms,1,2677
arc103_c,https://atcoder.jp/contests/arc103/tasks/arc103_c,E. Tr/ee,11,1722
arc103_d,https://atcoder.jp/contests/arc103/tasks/arc103_d,F. Distance Sums,1,2836
abc110_c,https://atcoder.jp/contests/abc110/tasks/abc110_c,C. String Transformation,80,949
abc110_d,https://atcoder.jp/contests/abc110/tasks/abc110_d,D. Factorization,12,1695
agc027_a,https://atcoder.jp/contests/agc027/tasks/agc027_a,A. Candy Distribution Again,99,196
agc027_b,https://atcoder.jp/contests/agc027/tasks/agc027_b,B. Garbage Collector,1,2631
agc027_c,https://atcoder.jp/contests/agc027/tasks/agc027_c,C. ABland Yard,2,2077
agc027_d,https://atcoder.jp/contests/agc027/tasks/agc027_d,D. Modulo Matrix,1,2984
agc027_e,https://atcoder.jp/contests/agc027/tasks/agc027_e,E. ABBreviate,1,3634
agc027_f,https://atcoder.jp/contests/agc027/tasks/agc027_f,F. Grafting,1,3544
abc109_a,https://atcoder.jp/contests/abc109/tasks/abc109_a,A. ABC333,99,21
abc109_b,https://atcoder.jp/contests/abc109/tasks/abc109_b,B. Shiritori,99,186
abc109_c,https://atcoder.jp/contests/abc109/tasks/abc109_c,C. Skip,96,542
abc109_d,https://atcoder.jp/contests/abc109/tasks/abc109_d,D. Make Them Even,59,1172
abc108_a,https://atcoder.jp/contests/abc108/tasks/abc108_a,A. Pair,99,25
abc108_b,https://atcoder.jp/contests/abc108/tasks/abc108_b,B. Ruined Square,99,319
arc102_a,https://atcoder.jp/contests/arc102/tasks/arc102_a,C. Triangular Relationship,78,966
arc102_b,https://atcoder.jp/contests/arc102/tasks/arc102_b,D. All Your Paths are Different Lengths,8,1810
arc102_c,https://atcoder.jp/contests/arc102/tasks/arc102_c,E. Stop. Otherwise...,1,2484
arc102_d,https://atcoder.jp/contests/arc102/tasks/arc102_d,F. Revenge of BBuBBBlesort!,1,3464
abc107_a,https://atcoder.jp/contests/abc107/tasks/abc107_a,A. Train,99,15
abc107_b,https://atcoder.jp/contests/abc107/tasks/abc107_b,B. Grid Compression,97,448
arc101_a,https://atcoder.jp/contests/abc107/tasks/arc101_a,C. Candles,80,947
arc101_b,https://atcoder.jp/contests/abc107/tasks/arc101_b,D. Median of Medians,2,2073
arc101_c,https://atcoder.jp/contests/arc101/tasks/arc101_c,E. Ribbons on Tree,1,2913
arc101_d,https://atcoder.jp/contests/arc101/tasks/arc101_d,F. Robots and Exits,1,2930
abc106_a,https://atcoder.jp/contests/abc106/tasks/abc106_a,A. Garden,99,23
abc106_b,https://atcoder.jp/contests/abc106/tasks/abc106_b,B. 105,99,122
abc106_c,https://atcoder.jp/contests/abc106/tasks/abc106_c,C. To Infinity,97,441
abc106_d,https://atcoder.jp/contests/abc106/tasks/abc106_d,D. AtCoder Express 2,43,1319
abc105_c,https://atcoder.jp/contests/abc105/tasks/abc105_c,C. Base -2 Number,55,1204
abc105_d,https://atcoder.jp/contests/abc105/tasks/abc105_d,D. Candy Distribution,29,1458
abc104_a,https://atcoder.jp/contests/abc104/tasks/abc104_a,A. Rated for Me,99,23
abc104_b,https://atcoder.jp/contests/abc104/tasks/abc104_b,B. AcCepted,99,235
abc104_c,https://atcoder.jp/contests/abc104/tasks/abc104_c,C. All Green,35,1393
abc104_d,https://atcoder.jp/contests/abc104/tasks/abc104_d,D. We Love ABC,10,1739
abc103_a,https://atcoder.jp/contests/abc103/tasks/abc103_a,A. Task Scheduling Problem,99,65
abc103_b,https://atcoder.jp/contests/abc103/tasks/abc103_b,B. String Rotation,99,194
abc103_c,https://atcoder.jp/contests/abc103/tasks/abc103_c,C. Modulo Summation,97,451
abc103_d,https://atcoder.jp/contests/abc103/tasks/abc103_d,D. Islands War,47,1278
agc026_a,https://atcoder.jp/contests/agc026/tasks/agc026_a,A. Colorful Slimes 2,99,93
agc026_b,https://atcoder.jp/contests/agc026/tasks/agc026_b,B. rng_10s,11,1720
agc026_c,https://atcoder.jp/contests/agc026/tasks/agc026_c,C. String Coloring,7,1836
agc026_d,https://atcoder.jp/contests/agc026/tasks/agc026_d,D. Histogram Coloring,1,2746
agc026_e,https://atcoder.jp/contests/agc026/tasks/agc026_e,E. Synchronized Subsequence,1,3016
agc026_f,https://atcoder.jp/contests/agc026/tasks/agc026_f,F. Manju Game,1,3704
soundhound2018_summer_qual_a,https://atcoder.jp/contests/soundhound2018-summer-qual/tasks/soundhound2018_summer_qual_a,A. F,99,38
soundhound2018_summer_qual_b,https://atcoder.jp/contests/soundhound2018-summer-qual/tasks/soundhound2018_summer_qual_b,B. Acrostic,99,110
soundhound2018_summer_qual_c,https://atcoder.jp/contests/soundhound2018-summer-qual/tasks/soundhound2018_summer_qual_c,C. Ordinary Beauty,53,1225
soundhound2018_summer_qual_d,https://atcoder.jp/contests/soundhound2018-summer-qual/tasks/soundhound2018_summer_qual_d,D. Saving Snuuk,15,1637
soundhound2018_summer_qual_e,https://atcoder.jp/contests/soundhound2018-summer-qual/tasks/soundhound2018_summer_qual_e,E. + Graph,2,2164
abc102_a,https://atcoder.jp/contests/abc102/tasks/abc102_a,A. Multiple of 2 and N,99,26
abc102_b,https://atcoder.jp/contests/abc102/tasks/abc102_b,B. Maximum Difference,99,65
arc100_a,https://atcoder.jp/contests/arc100/tasks/arc100_a,C. Linear Approximation,68,1089
arc100_b,https://atcoder.jp/contests/arc100/tasks/arc100_b,D. Equal Cut,8,1801
arc100_c,https://atcoder.jp/contests/arc100/tasks/arc100_c,E. Or Plus Max,2,2111
arc100_d,https://atcoder.jp/contests/arc100/tasks/arc100_d,F. Colorful Sequences,1,3486
abc101_a,https://atcoder.jp/contests/abc101/tasks/abc101_a,A. Eating Symbols Easy,99,38
abc101_b,https://atcoder.jp/contests/abc101/tasks/abc101_b,B. Digit Sums,99,83
arc099_a,https://atcoder.jp/contests/arc099/tasks/arc099_a,C. Minimization,95,579
arc099_b,https://atcoder.jp/contests/arc099/tasks/arc099_b,D. Snuke Numbers,3,2001
arc099_c,https://atcoder.jp/contests/arc099/tasks/arc099_c,E. Independence,2,2160
arc099_d,https://atcoder.jp/contests/arc099/tasks/arc099_d,F. Eating Symbols Hard,1,3039
abc100_a,https://atcoder.jp/contests/abc100/tasks/abc100_a,A. Happy Birthday!,99,57
abc100_b,https://atcoder.jp/contests/abc100/tasks/abc100_b,B. Ringo's Favorite Numbers,98,377
abc100_c,https://atcoder.jp/contests/abc100/tasks/abc100_c,C. *3 or /2,98,327
abc100_d,https://atcoder.jp/contests/abc100/tasks/abc100_d,D. Patisserie ABC,41,1331
abc099_a,https://atcoder.jp/contests/abc099/tasks/abc099_a,A. ABD,99,25
abc099_b,https://atcoder.jp/contests/abc099/tasks/abc099_b,B. Stone Monument,99,131
abc099_c,https://atcoder.jp/contests/abc099/tasks/abc099_c,C. Strange Bank,66,1101
abc099_d,https://atcoder.jp/contests/abc099/tasks/abc099_d,D. Good Grid,40,1345
agc025_a,https://atcoder.jp/contests/agc025/tasks/agc025_a,A. Digits Sum,99,33
agc025_b,https://atcoder.jp/contests/agc025/tasks/agc025_b,B. RGB Coloring,10,1739
agc025_c,https://atcoder.jp/contests/agc025/tasks/agc025_c,C. Interval Game,3,2057
agc025_d,https://atcoder.jp/contests/agc025/tasks/agc025_d,D. Choosing Points,1,2868
agc025_e,https://atcoder.jp/contests/agc025/tasks/agc025_e,E. Walking on a Tree,1,3584
agc025_f,https://atcoder.jp/contests/agc025/tasks/agc025_f,F. Addition and Andition,1,3936
abc098_a,https://atcoder.jp/contests/abc098/tasks/abc098_a,A. Add Sub Mul,99,32
abc098_b,https://atcoder.jp/contests/abc098/tasks/abc098_b,B. Cut and Count,98,360
arc098_a,https://atcoder.jp/contests/arc098/tasks/arc098_a,C. Attention,94,635
arc098_b,https://atcoder.jp/contests/arc098/tasks/arc098_b,D. Xor Sum 2,34,1404
arc098_c,https://atcoder.jp/contests/arc098/tasks/arc098_c,E. Range Minimum Queries,4,1951
arc098_d,https://atcoder.jp/contests/arc098/tasks/arc098_d,F. Donation,1,3189
agc024_a,https://atcoder.jp/contests/agc024/tasks/agc024_a,A. Fairness,99,211
agc024_b,https://atcoder.jp/contests/agc024/tasks/agc024_b,B. Backfront,49,1259
agc024_c,https://atcoder.jp/contests/agc024/tasks/agc024_c,C. Sequence Growing Easy,47,1279
agc024_d,https://atcoder.jp/contests/agc024/tasks/agc024_d,D. Isomorphism Freak,1,2307
agc024_e,https://atcoder.jp/contests/agc024/tasks/agc024_e,E. Sequence Growing Hard,1,3001
agc024_f,https://atcoder.jp/contests/agc024/tasks/agc024_f,F. Simple Subsequence Problem,1,3544
abc097_a,https://atcoder.jp/contests/abc097/tasks/abc097_a,A. Colorful Transceivers,99,50
abc097_b,https://atcoder.jp/contests/abc097/tasks/abc097_b,B. Exponential,99,247
arc097_a,https://atcoder.jp/contests/arc097/tasks/arc097_a,C. K-th Substring,66,1108
arc097_b,https://atcoder.jp/contests/arc097/tasks/arc097_b,D. Equals,48,1270
arc097_c,https://atcoder.jp/contests/arc097/tasks/arc097_c,E. Sorted and Sorted,1,2247
arc097_d,https://atcoder.jp/contests/arc097/tasks/arc097_d,F. Monochrome Cat,1,2948
abc096_a,https://atcoder.jp/contests/abc096/tasks/abc096_a,A. Day of Takahashi,99,84
abc096_b,https://atcoder.jp/contests/abc096/tasks/abc096_b,B. Maximum Sum,99,88
abc096_c,https://atcoder.jp/contests/abc096/tasks/abc096_c,C. Grid Repainting 2,98,407
abc096_d,https://atcoder.jp/contests/abc096/tasks/abc096_d,"D. Five, Five Everywhere",53,1226
agc023_a,https://atcoder.jp/contests/agc023/tasks/agc023_a,A. Zero-Sum Ranges,72,1038
agc023_b,https://atcoder.jp/contests/agc023/tasks/agc023_b,B. Find Symmetries,31,1434
agc023_c,https://atcoder.jp/contests/agc023/tasks/agc023_c,C. Painting Machines,1,2568
agc023_d,https://atcoder.jp/contests/agc023/tasks/agc023_d,D. Go Home,1,3173
agc023_e,https://atcoder.jp/contests/agc023/tasks/agc023_e,E. Inversions,1,3653
agc023_f,https://atcoder.jp/contests/agc023/tasks/agc023_f,F. 01 on Tree,1,3148
abc095_a,https://atcoder.jp/contests/abc095/tasks/abc095_a,A. Something on It,99,22
abc095_b,https://atcoder.jp/contests/abc095/tasks/abc095_b,B. Bitter Alchemy,99,82
arc096_a,https://atcoder.jp/contests/abc095/tasks/arc096_a,C. Half and Half,99,291
arc096_b,https://atcoder.jp/contests/abc095/tasks/arc096_b,D. Static Sushi,23,1526
arc096_c,https://atcoder.jp/contests/arc096/tasks/arc096_c,E. Everything on It,1,3163
arc096_d,https://atcoder.jp/contests/arc096/tasks/arc096_d,F. Sweet Alchemy,1,3896
abc094_a,https://atcoder.jp/contests/abc094/tasks/abc094_a,A. Cats and Dogs,99,48
abc094_b,https://atcoder.jp/contests/abc094/tasks/abc094_b,B. Toll Gates,99,128
arc095_a,https://atcoder.jp/contests/abc094/tasks/arc095_a,C. Many Medians,96,566
arc095_b,https://atcoder.jp/contests/abc094/tasks/arc095_b,D. Binomial Coefficients,85,867
arc095_c,https://atcoder.jp/contests/arc095/tasks/arc095_c,E. Symmetric Grid,1,2441
arc095_d,https://atcoder.jp/contests/arc095/tasks/arc095_d,F. Permutation Tree,1,2626
abc093_a,https://atcoder.jp/contests/abc093/tasks/abc093_a,A. abc of ABC,99,48
abc093_b,https://atcoder.jp/contests/abc093/tasks/abc093_b,B. Small and Large Integers,99,157
arc094_a,https://atcoder.jp/contests/abc093/tasks/arc094_a,C. Same Integers,99,312
arc094_b,https://atcoder.jp/contests/abc093/tasks/arc094_b,D. Worst Case,6,1869
arc094_c,https://atcoder.jp/contests/arc094/tasks/arc094_c,E. Tozan and Gezan,7,1843
arc094_d,https://atcoder.jp/contests/arc094/tasks/arc094_d,F. Normalization,1,3132
agc022_a,https://atcoder.jp/contests/agc022/tasks/agc022_a,A. Diverse Word,91,738
agc022_b,https://atcoder.jp/contests/agc022/tasks/agc022_b,B. GCD Sequence,15,1645
agc022_c,https://atcoder.jp/contests/agc022/tasks/agc022_c,C. Remainder Game,2,2176
agc022_d,https://atcoder.jp/contests/agc022/tasks/agc022_d,D. Shopping,1,3866
agc022_e,https://atcoder.jp/contests/agc022/tasks/agc022_e,E. Median Replace,1,2955
agc022_f,https://atcoder.jp/contests/agc022/tasks/agc022_f,F. Checkers,1,3606
abc092_a,https://atcoder.jp/contests/abc092/tasks/abc092_a,A. Traveling Budget,99,19
abc092_b,https://atcoder.jp/contests/abc092/tasks/abc092_b,B. Chocolate,99,101
arc093_a,https://atcoder.jp/contests/arc093/tasks/arc093_a,C. Traveling Plan,95,577
arc093_b,https://atcoder.jp/contests/arc093/tasks/arc093_b,D. Grid Components,30,1445
arc093_c,https://atcoder.jp/contests/arc093/tasks/arc093_c,E. Bichrome Spanning Tree,1,2551
arc093_d,https://atcoder.jp/contests/arc093/tasks/arc093_d,F. Dark Horse,1,3201
abc091_a,https://atcoder.jp/contests/abc091/tasks/abc091_a,A. Two Coins,99,23
abc091_b,https://atcoder.jp/contests/abc091/tasks/abc091_b,B. Two Colors Card Game,99,319
arc092_a,https://atcoder.jp/contests/arc092/tasks/arc092_a,C. 2D Plane 2N Points,48,1268
arc092_b,https://atcoder.jp/contests/arc092/tasks/arc092_b,D. Two Sequences,1,2207
arc092_c,https://atcoder.jp/contests/arc092/tasks/arc092_c,E. Both Sides Merger,1,2361
arc092_d,https://atcoder.jp/contests/arc092/tasks/arc092_d,F. Two Faced Edges,1,3351
abc090_a,https://atcoder.jp/contests/abc090/tasks/abc090_a,A. Diagonal String,99,47
abc090_b,https://atcoder.jp/contests/abc090/tasks/abc090_b,B. Palindromic Numbers,99,150
arc091_a,https://atcoder.jp/contests/arc091/tasks/arc091_a,"C. Flip,Flip, and Flip......",96,514
arc091_b,https://atcoder.jp/contests/arc091/tasks/arc091_b,D. Remainder Reminder,64,1129
arc091_c,https://atcoder.jp/contests/arc091/tasks/arc091_c,E. LISDL,5,1889
arc091_d,https://atcoder.jp/contests/arc091/tasks/arc091_d,F. Strange Nim,1,2395
abc089_a,https://atcoder.jp/contests/abc089/tasks/abc089_a,A. Grouping 2,99,41
abc089_b,https://atcoder.jp/contests/abc089/tasks/abc089_b,B. Hina Arare,99,92
abc089_c,https://atcoder.jp/contests/abc089/tasks/abc089_c,C. March,94,642
abc089_d,https://atcoder.jp/contests/abc089/tasks/abc089_d,D. Practical Skill Test,54,1220
agc021_a,https://atcoder.jp/contests/agc021/tasks/agc021_a,A. Digit Sum 2,98,396
agc021_b,https://atcoder.jp/contests/agc021/tasks/agc021_b,B. Holes,2,2130
agc021_c,https://atcoder.jp/contests/agc021/tasks/agc021_c,C. Tiling,1,2886
agc021_d,https://atcoder.jp/contests/agc021/tasks/agc021_d,D. Reversed LCS,1,2287
agc021_e,https://atcoder.jp/contests/agc021/tasks/agc021_e,E. Ball Eat Chameleons,1,3944
agc021_f,https://atcoder.jp/contests/agc021/tasks/agc021_f,F. Trinity,1,4145
abc088_a,https://atcoder.jp/contests/abc088/tasks/abc088_a,A. Infinite Coins,99,39
abc088_b,https://atcoder.jp/contests/abc088/tasks/abc088_b,B. Card Game for Two,99,93
abc088_c,https://atcoder.jp/contests/abc088/tasks/abc088_c,C. Takahashi's Information,97,477
abc088_d,https://atcoder.jp/contests/abc088/tasks/abc088_d,D. Grid Repainting,76,999
apc001_a,https://atcoder.jp/contests/apc001/tasks/apc001_a,A. Two Integers,99,200
apc001_b,https://atcoder.jp/contests/apc001/tasks/apc001_b,B. Two Arrays,71,1049
apc001_c,https://atcoder.jp/contests/apc001/tasks/apc001_c,C. Vacant Seat,56,1197
apc001_d,https://atcoder.jp/contests/apc001/tasks/apc001_d,D. Forest,11,1719
apc001_e,https://atcoder.jp/contests/apc001/tasks/apc001_e,E. Antennas on Tree,2,2167
apc001_f,https://atcoder.jp/contests/apc001/tasks/apc001_f,F. XOR Tree,1,2865
apc001_g,https://atcoder.jp/contests/apc001/tasks/apc001_g,G. Colorful Doors,1,3765
apc001_h,https://atcoder.jp/contests/apc001/tasks/apc001_h,H. Generalized Insertion Sort,1,3346
apc001_i,https://atcoder.jp/contests/apc001/tasks/apc001_i,I. Simple APSP Problem,1,4061
apc001_j,https://atcoder.jp/contests/apc001/tasks/apc001_j,J. Rectangles,1,4061
abc087_a,https://atcoder.jp/contests/abc087/tasks/abc087_a,A. Buying Sweets,99,19
abc087_b,https://atcoder.jp/contests/abc087/tasks/abc087_b,B. Coins,99,220
arc090_a,https://atcoder.jp/contests/abc087/tasks/arc090_a,C. Candies,99,312
arc090_b,https://atcoder.jp/contests/abc087/tasks/arc090_b,D. People on a Line,29,1452
arc090_c,https://atcoder.jp/contests/arc090/tasks/arc090_c,E. Avoiding Collision,1,2319
arc090_d,https://atcoder.jp/contests/arc090/tasks/arc090_d,F. Number of Digits,1,2891
abc086_a,https://atcoder.jp/contests/abc086/tasks/abc086_a,A. Product,99,17
abc086_b,https://atcoder.jp/contests/abc086/tasks/abc086_b,B. 1 21,99,102
arc089_a,https://atcoder.jp/contests/abc086/tasks/arc089_a,C. Traveling,98,397
arc089_b,https://atcoder.jp/contests/abc086/tasks/arc089_b,D. Checker,8,1797
arc089_c,https://atcoder.jp/contests/arc089/tasks/arc089_c,E. GraphXY,1,2815
arc089_d,https://atcoder.jp/contests/arc089/tasks/arc089_d,F. ColoringBalls,1,3782
agc020_a,https://atcoder.jp/contests/agc020/tasks/agc020_a,A. Move and Win,99,121
agc020_b,https://atcoder.jp/contests/agc020/tasks/agc020_b,B. Ice Rink Game,34,1404
agc020_c,https://atcoder.jp/contests/agc020/tasks/agc020_c,C. Median Sum,1,2259
agc020_d,https://atcoder.jp/contests/agc020/tasks/agc020_d,D. Min Max Repetition,1,3062
agc020_e,https://atcoder.jp/contests/agc020/tasks/agc020_e,E. Encoding Subsets,1,2944
abc085_a,https://atcoder.jp/contests/abc085/tasks/abc085_a,A. Already 2018,99,46
abc085_b,https://atcoder.jp/contests/abc085/tasks/abc085_b,B. Kagami Mochi,99,113
abc085_c,https://atcoder.jp/contests/abc085/tasks/abc085_c,C. Otoshidama,95,584
abc085_d,https://atcoder.jp/contests/abc085/tasks/abc085_d,D. Katana Thrower,79,954
abc084_a,https://atcoder.jp/contests/abc084/tasks/abc084_a,A. New Year,99,13
abc084_b,https://atcoder.jp/contests/abc084/tasks/abc084_b,B. Postal Code,99,145
abc084_c,https://atcoder.jp/contests/abc084/tasks/abc084_c,C. Special Trains,82,908
abc084_d,https://atcoder.jp/contests/abc084/tasks/abc084_d,D. 2017-like Number,77,980
abc083_a,https://atcoder.jp/contests/abc083/tasks/abc083_a,A. Libra,99,13
abc083_b,https://atcoder.jp/contests/abc083/tasks/abc083_b,B. Some Sums,99,172
arc088_a,https://atcoder.jp/contests/arc088/tasks/arc088_a,C. Multiple Gift,98,392
arc088_b,https://atcoder.jp/contests/arc088/tasks/arc088_b,D. Wide Flip,15,1646
arc088_c,https://atcoder.jp/contests/arc088/tasks/arc088_c,E. Papple Sort,1,2231
arc088_d,https://atcoder.jp/contests/arc088/tasks/arc088_d,F. Christmas Tree,1,2983
abc082_a,https://atcoder.jp/contests/abc082/tasks/abc082_a,A. Round Up the Mean,99,52
abc082_b,https://atcoder.jp/contests/abc082/tasks/abc082_b,B. Two Anagrams,97,497
arc087_a,https://atcoder.jp/contests/abc082/tasks/arc087_a,C. Good Sequence,95,593
arc087_b,https://atcoder.jp/contests/abc082/tasks/arc087_b,D. FT Robot,24,1508
arc087_c,https://atcoder.jp/contests/arc087/tasks/arc087_c,E. Prefix-free Game,1,2431
arc087_d,https://atcoder.jp/contests/arc087/tasks/arc087_d,F. Squirrel Migration,1,3252
abc081_a,https://atcoder.jp/contests/abc081/tasks/abc081_a,A. Placing Marbles,99,52
abc081_b,https://atcoder.jp/contests/abc081/tasks/abc081_b,B. Shift only,99,143
arc086_a,https://atcoder.jp/contests/arc086/tasks/arc086_a,C. Not so Diverse,98,430
arc086_b,https://atcoder.jp/contests/arc086/tasks/arc086_b,D. Non-decreasing,20,1567
arc086_c,https://atcoder.jp/contests/arc086/tasks/arc086_c,E. Smuggling Marbles,1,2815
abc080_a,https://atcoder.jp/contests/abc080/tasks/abc080_a,A. Parking,99,19
abc080_b,https://atcoder.jp/contests/abc080/tasks/abc080_b,B. Harshad Number,99,88
abc080_c,https://atcoder.jp/contests/abc080/tasks/abc080_c,C. Shopping Street,63,1130
abc080_d,https://atcoder.jp/contests/abc080/tasks/abc080_d,D. Recording,36,1383
cf17_final_a,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_a,A. AKIBA,97,439
cf17_final_b,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_b,B. Palindrome-phobia,88,812
cf17_final_c,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_c,C. Time Gap,35,1390
cf17_final_d,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_d,D. Zabuton,1,2509
cf17_final_e,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_e,E. Combination Lock,1,2817
cf17_final_f,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_f,F. Distribute Numbers,1,2641
cf17_final_g,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_g,G. Mancala,1,2931
cf17_final_h,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_h,H. Poor Penguin,1,3988
cf17_final_i,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_i,I. Full Tournament,1,3988
cf17_final_j,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_j,J. Tree MST,1,3822
abc079_a,https://atcoder.jp/contests/abc079/tasks/abc079_a,A. Good Integer,99,102
abc079_b,https://atcoder.jp/contests/abc079/tasks/abc079_b,B. Lucas Number,99,167
abc079_c,https://atcoder.jp/contests/abc079/tasks/abc079_c,C. Train Ticket,98,337
abc079_d,https://atcoder.jp/contests/abc079/tasks/abc079_d,D. Wall,80,949
abc078_a,https://atcoder.jp/contests/abc078/tasks/abc078_a,A. HEX,99,39
abc078_b,https://atcoder.jp/contests/abc078/tasks/abc078_b,B. ISU,99,64
arc085_a,https://atcoder.jp/contests/abc078/tasks/arc085_a,C. HSI,90,752
arc085_b,https://atcoder.jp/contests/abc078/tasks/arc085_b,D. ABS,21,1550
arc085_c,https://atcoder.jp/contests/arc085/tasks/arc085_c,E. MUL,1,2571
arc085_d,https://atcoder.jp/contests/arc085/tasks/arc085_d,F. NRE,1,3049
abc077_a,https://atcoder.jp/contests/abc077/tasks/abc077_a,A. Rotation,99,83
abc077_b,https://atcoder.jp/contests/abc077/tasks/abc077_b,B. Around Square,99,110
arc084_a,https://atcoder.jp/contests/arc084/tasks/arc084_a,C. Snuke Festival,67,1096
arc084_b,https://atcoder.jp/contests/arc084/tasks/arc084_b,D. Small Multiple,1,2457
arc084_c,https://atcoder.jp/contests/arc084/tasks/arc084_c,E. Finite Encyclopedia of Integer Sequences,1,2703
arc084_d,https://atcoder.jp/contests/arc084/tasks/arc084_d,F. XorShift,1,3397
abc076_a,https://atcoder.jp/contests/abc076/tasks/abc076_a,A. Rating Goal,99,48
abc076_b,https://atcoder.jp/contests/abc076/tasks/abc076_b,B. Addition and Multiplication,99,104
abc076_c,https://atcoder.jp/contests/abc076/tasks/abc076_c,C. Dubious Document 2,86,846
abc076_d,https://atcoder.jp/contests/abc076/tasks/abc076_d,D. AtCoder Express,6,1884
code_festival_2017_qualc_a,https://atcoder.jp/contests/code-festival-2017-qualc/tasks/code_festival_2017_qualc_a,A. Can you get AC?,99,69
code_festival_2017_qualc_b,https://atcoder.jp/contests/code-festival-2017-qualc/tasks/code_festival_2017_qualc_b,B. Similar Arrays,98,424
code_festival_2017_qualc_c,https://atcoder.jp/contests/code-festival-2017-qualc/tasks/code_festival_2017_qualc_c,C. Inserting 'x',78,975
code_festival_2017_qualc_d,https://atcoder.jp/contests/code-festival-2017-qualc/tasks/code_festival_2017_qualc_d,D. Yet Another Palindrome Partitioning,2,2132
code_festival_2017_qualc_e,https://atcoder.jp/contests/code-festival-2017-qualc/tasks/code_festival_2017_qualc_e,E. Cubes,1,3750
code_festival_2017_qualc_f,https://atcoder.jp/contests/code-festival-2017-qualc/tasks/code_festival_2017_qualc_f,F. Three Gluttons,1,3315
abc075_a,https://atcoder.jp/contests/abc075/tasks/abc075_a,A. One out of Three,99,42
abc075_b,https://atcoder.jp/contests/abc075/tasks/abc075_b,B. Minesweeper,98,369
abc075_c,https://atcoder.jp/contests/abc075/tasks/abc075_c,C. Bridge,70,1067
abc075_d,https://atcoder.jp/contests/abc075/tasks/abc075_d,D. Axis-Parallel Rectangle,27,1470
code_festival_2017_qualb_a,https://atcoder.jp/contests/code-festival-2017-qualb/tasks/code_festival_2017_qualb_a,A. XXFESTIVAL,99,73
code_festival_2017_qualb_b,https://atcoder.jp/contests/code-festival-2017-qualb/tasks/code_festival_2017_qualb_b,B. Problem Set,96,568
code_festival_2017_qualb_c,https://atcoder.jp/contests/code-festival-2017-qualb/tasks/code_festival_2017_qualb_c,C. 3 Steps,6,1883
code_festival_2017_qualb_d,https://atcoder.jp/contests/code-festival-2017-qualb/tasks/code_festival_2017_qualb_d,D. 101 to 010,1,2499
code_festival_2017_qualb_e,https://atcoder.jp/contests/code-festival-2017-qualb/tasks/code_festival_2017_qualb_e,E. Popping Balls,1,2937
code_festival_2017_qualb_f,https://atcoder.jp/contests/code-festival-2017-qualb/tasks/code_festival_2017_qualb_f,F. Largest Smallest Cyclic Shift,1,3266
tenka1_2017_a,https://atcoder.jp/contests/tenka1-2017-beginner/tasks/tenka1_2017_a,A. Accepted...?,99,40
tenka1_2017_b,https://atcoder.jp/contests/tenka1-2017-beginner/tasks/tenka1_2017_b,B. Different Distribution,99,235
tenka1_2017_c,https://atcoder.jp/contests/tenka1-2017/tasks/tenka1_2017_c,C. 4/N,60,1158
